,classifier,preprocessor,prior,f1,precision,recall,dataset_description
101,DecisionTreeClassifier(random_state=12),0,0.5,0.20506381825336967,0.11873201178950775,0.7537754303599373,Transformations - Charged off
102,SVC(random_state=12),RobustScaler(),0.5,0.08623824249441107,0.0450832923294323,0.9902582159624412,Transformations - Charged off
103,SVC(random_state=12),MaxAbsScaler(),0.5,0.2111648370244746,0.1240406849783476,0.712245696400626,Transformations - Charged off
104,SVC(random_state=12),Normalizer(),0.5,0.2353856529452421,0.13646530701286178,0.8580594679186229,Transformations - Charged off
105,SVC(random_state=12),KBinsDiscretizer(),0.5,0.2684431414475862,0.15823344423113778,0.8858959311424099,Transformations - Charged off
106,SVC(random_state=12),StandardScaler(),0.5,0.19210243288574386,0.10985152188441824,0.7692097026604068,Transformations - Charged off
107,SVC(random_state=12),0,0.5,0.09214759897061907,0.048391135765638325,0.9694053208137716,Transformations - Charged off
108,RandomForestClassifier(random_state=12),RobustScaler(),0.5,0.29331247255575593,0.1761697567335685,0.8789514866979656,Transformations - Charged off
109,RandomForestClassifier(random_state=12),MaxAbsScaler(),0.5,0.2884670033547372,0.1731116763973149,0.8692097026604069,Transformations - Charged off
110,RandomForestClassifier(random_state=12),Normalizer(),0.5,0.2931036994010687,0.17608602674000973,0.8761150234741784,Transformations - Charged off
111,RandomForestClassifier(random_state=12),KBinsDiscretizer(),0.5,0.2681711319847159,0.15799002674041268,0.8901212832550861,Transformations - Charged off
112,RandomForestClassifier(random_state=12),StandardScaler(),0.5,0.2991291672868329,0.18055566152110888,0.8748435054773083,Transformations - Charged off
113,RandomForestClassifier(random_state=12),0,0.5,0.2876802983790652,0.17247200277177396,0.8692097026604069,Transformations - Charged off
114,LogisticRegression(random_state=12),RobustScaler(),0.5,0.1918914359308499,0.11007339592806956,0.7524647887323943,Transformations - Charged off
115,LogisticRegression(random_state=12),MaxAbsScaler(),0.5,0.15807647287952753,0.09089729344491183,0.6106416275430361,Transformations - Charged off
116,LogisticRegression(random_state=12),Normalizer(),0.5,0.22473325399227825,0.1308436656700061,0.7982981220657277,Transformations - Charged off
117,LogisticRegression(random_state=12),KBinsDiscretizer(),0.5,0.22690052670350686,0.1328049445650546,0.7802034428794992,Transformations - Charged off
118,LogisticRegression(random_state=12),StandardScaler(),0.5,0.20269005944912047,0.11646382759692173,0.7899647887323943,Transformations - Charged off
119,LogisticRegression(random_state=12),0,0.5,0.20958812200100613,0.12107541442752084,0.7829420970266041,Transformations - Charged off
120,MLPClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.05,0.10376313721566076,0.33855769230769234,0.0625,Transformations - Charged off
121,MLPClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.05,0.4225379689111533,0.4560066652062633,0.3977503912363068,Transformations - Charged off
122,MLPClassifier(random_state=12),0,0.05,0.3254395716498079,0.3130742004926331,0.3770735524256652,Transformations - Charged off
123,DecisionTreeClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.05,0.2514929891431665,0.7731857031857032,0.15160406885758998,Transformations - Charged off
124,DecisionTreeClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.05,0.32479469816539164,0.2847974245441145,0.3797339593114241,Transformations - Charged off
125,DecisionTreeClassifier(random_state=12),0,0.05,0.3200289490935949,0.2920383539259733,0.35602503912363065,Transformations - Charged off
126,SVC(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.05,0.0,0.0,0.0,Transformations - Charged off
127,SVC(random_state=12),KBinsDiscretizer(encode='ordinal'),0.05,0.2576224110710829,0.9833333333333332,0.1488262910798122,Transformations - Charged off
128,SVC(random_state=12),0,0.05,0.0,0.0,0.0,Transformations - Charged off
